"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"6178","ccu_6189","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"6179","ccu_6260","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,233,"ccu","directplating","directplating"
"6180","ccu_6192","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"6181","ccu_5871","grabsample","none",18.5,"ccu","directplating","directplating",NA,NA,NA,NA,1553.1,"ccu","directplating","directplating"
"6182","ccu_6193","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"6183","ccu_5921","grabsample","none",47.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6184","ccu_5956","grabsample","none",79.4,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6185","ccu_6190","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"6186","ccu_5976","grabsample","none",118.7,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6187","ccu_6194","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"6188","ccu_2593","grabsample","none",72.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6189","ccu_2647","grabsample","none",235.9,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6190","ccu_2679","grabsample","none",920.8,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6191","ccu_2660","grabsample","none",387.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6192","ccu_2649","grabsample","none",248.1,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6193","ccu_2643","grabsample","none",224.7,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6194","ccu_2631","grabsample","none",172.2,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6195","ccu_2686","grabsample","none",1986.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6196","ccu_2615","grabsample","none",108.1,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6197","ccu_2676","grabsample","none",816.4,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6198","ccu_2609","grabsample","none",101.7,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6199","ccu_4327","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"6200","ccu_4000","grabsample","none",106.7,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6201","ccu_4322","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"6202","ccu_3984","grabsample","none",85.7,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6203","ccu_3982","grabsample","none",85.5,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6204","ccu_3954","grabsample","none",60.2,"ccu","directplating","directplating",NA,NA,NA,NA,1732.9,"ccu","directplating","directplating"
"6205","ccu_3985","grabsample","none",86.2,"ccu","directplating","directplating",NA,NA,NA,NA,1203.3,"ccu","directplating","directplating"
"6206","ccu_4328","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"6207","ccu_4441","grabsample","none",733,"ccu","directplating","directplating",NA,NA,NA,NA,1533,"ccu","directplating","directplating"
"6208","ccu_4329","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"6209","ccu_4004","grabsample","none",115.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6210","ccu_4323","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"6211","ccu_4405","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"6212","ccu_3926","grabsample","none",33.1,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6213","ccu_4036","grabsample","none",261.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6214","ccu_3933","grabsample","none",37.4,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6215","ccu_4325","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"6216","ccu_4326","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"6217","ccu_4432","grabsample","none",300,"ccu","directplating","directplating",NA,NA,NA,NA,867,"ccu","directplating","directplating"
"6218","ccu_3943","grabsample","none",47.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6219","ccu_4324","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"6220","ccu_3974","grabsample","none",80.5,"ccu","directplating","directplating",NA,NA,NA,NA,3024.5,"ccu","directplating","directplating"
"6221","ccu_957","grabsample","none",579.4,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6222","ccu_937","grabsample","none",238.2,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6223","ccu_929","grabsample","none",206.4,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6224","ccu_961","grabsample","none",920.8,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6225","ccu_956","grabsample","none",547.5,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6226","ccu_877","grabsample","none",90.8,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6227","ccu_863","grabsample","none",62.4,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6228","ccu_864","grabsample","none",63.8,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6229","ccu_931","grabsample","none",214.2,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6230","ccu_914","grabsample","none",148.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6231","ccu_951","grabsample","none",461.1,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6232","ccu_3145","grabsample","none",30.9,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6233","ccu_3230","grabsample","none",98.8,"ccu","directplating","directplating",NA,NA,NA,NA,1299.7,"ccu","directplating","directplating"
"6234","ccu_3204","grabsample","none",75.4,"ccu","directplating","directplating",NA,NA,NA,NA,1986.3,"ccu","directplating","directplating"
"6235","ccu_3191","grabsample","none",66.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6236","ccu_3246","grabsample","none",135.4,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6237","ccu_3203","grabsample","none",74.3,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6238","ccu_3160","grabsample","none",43.2,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6239","ccu_3271","grabsample","none",290.9,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6240","ccu_3144","grabsample","none",28.8,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6241","ccu_3200","grabsample","none",71.7,"ccu","directplating","directplating",NA,NA,NA,NA,2419.6,"ccu","directplating","directplating"
"6242","ccu_3199","grabsample","none",69.7,"ccu","directplating","directplating",NA,NA,NA,NA,1986.3,"ccu","directplating","directplating"
"6243","ccu_3484","grabsample","none",NA,NA,NA,NA,70,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6244","ccu_3492","grabsample","none",NA,NA,NA,NA,30,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6245","ccu_3480","grabsample","none",NA,NA,NA,NA,17,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6246","ccu_3490","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6247","ccu_3481","grabsample","none",NA,NA,NA,NA,7,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6248","ccu_3491","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6249","ccu_3486","grabsample","none",NA,NA,NA,NA,110,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6250","ccu_3485","grabsample","none",NA,NA,NA,NA,110,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6251","ccu_3489","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6252","ccu_3496","grabsample","none",NA,NA,NA,NA,240,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6253","ccu_3493","grabsample","none",NA,NA,NA,NA,17,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6254","ccu_3494","grabsample","none",NA,NA,NA,NA,30,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6255","ccu_3487","grabsample","none",NA,NA,NA,NA,30,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6256","ccu_3495","grabsample","none",NA,NA,NA,NA,50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6257","ccu_3479","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6258","ccu_3499","grabsample","none",NA,NA,NA,NA,50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6259","ccu_3483","grabsample","none",NA,NA,NA,NA,21,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6260","ccu_3478","grabsample","none",NA,NA,NA,NA,140,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6261","ccu_3488","grabsample","none",NA,NA,NA,NA,50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6262","ccu_3497","grabsample","none",NA,NA,NA,NA,50,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6263","ccu_3477","grabsample","none",NA,NA,NA,NA,13,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6264","ccu_3498","grabsample","none",NA,NA,NA,NA,17,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6265","ccu_3482","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6266","ccu_3500","grabsample","none",NA,NA,NA,NA,80,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6267","ccu_3503","grabsample","none",NA,NA,NA,NA,49,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6268","ccu_3501","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6269","ccu_3507","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6270","ccu_3506","grabsample","none",NA,NA,NA,NA,70,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6271","ccu_3502","grabsample","none",NA,NA,NA,NA,11,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6272","ccu_3510","grabsample","none",NA,NA,NA,NA,79,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6273","ccu_3516","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6274","ccu_3505","grabsample","none",NA,NA,NA,NA,49,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6275","ccu_3514","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6276","ccu_3508","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6277","ccu_3511","grabsample","none",NA,NA,NA,NA,22,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6278","ccu_3509","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6279","ccu_3515","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6280","ccu_3504","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6281","ccu_3519","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6282","ccu_3517","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6283","ccu_3512","grabsample","none",NA,NA,NA,NA,79,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6284","ccu_3513","grabsample","none",NA,NA,NA,NA,79,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6285","ccu_3520","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6286","ccu_3523","grabsample","none",NA,NA,NA,NA,79,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6287","ccu_3522","grabsample","none",NA,NA,NA,NA,46,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6288","ccu_3521","grabsample","none",NA,NA,NA,NA,49,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6289","ccu_3518","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6290","ccu_3547","grabsample","none",NA,NA,NA,NA,79,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6291","ccu_3538","grabsample","none",NA,NA,NA,NA,17,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6292","ccu_3528","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6293","ccu_3537","grabsample","none",NA,NA,NA,NA,79,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6294","ccu_3531","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6295","ccu_3527","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6296","ccu_3526","grabsample","none",NA,NA,NA,NA,110,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6297","ccu_3540","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6298","ccu_3534","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6299","ccu_3535","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6300","ccu_3532","grabsample","none",NA,NA,NA,NA,170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6301","ccu_3541","grabsample","none",NA,NA,NA,NA,79,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6302","ccu_3543","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6303","ccu_3530","grabsample","none",NA,NA,NA,NA,14,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6304","ccu_3525","grabsample","none",NA,NA,NA,NA,33,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6305","ccu_3546","grabsample","none",NA,NA,NA,NA,220,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6306","ccu_3529","grabsample","none",NA,NA,NA,NA,46,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6307","ccu_3544","grabsample","none",NA,NA,NA,NA,130,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6308","ccu_3545","grabsample","none",NA,NA,NA,NA,110,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6309","ccu_3524","grabsample","none",NA,NA,NA,NA,70,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6310","ccu_3533","grabsample","none",NA,NA,NA,NA,170,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6311","ccu_3539","grabsample","none",NA,NA,NA,NA,49,"sm9221e","sm9221","mpn",NA,NA,NA,NA
"6312","ccu_3536","grabsample","none",NA,NA,NA,NA,23,"sm9221e","sm9221","mpn",NA,NA,NA,NA
